ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 12:00:00.360067551,390,False,2,True,127.07,5.29,254384899819,6357,0.0,False,False,False,False,False,0,0,0.0,5.29,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,720,False,2,True,127.07,221.05,254384908576,5543,0.0,False,False,False,False,False,0,0,0.0,221.05,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,2,True,127.09,944.28,254384952255,0,0.0,False,False,False,False,False,0,0,0.0,944.28,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,375,False,2,False,127.03,472.29,254384941440,1427,0.0,False,False,False,False,False,0,0,0.0,472.29,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,375,False,2,True,127.11,472.03,254384907239,5752,0.0,False,False,False,False,False,0,0,0.0,472.03,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,2,True,127.11,944.06,254384898453,6440,0.0,False,False,False,False,False,0,0,0.0,944.06,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,2,True,127.08,944.29,254384953985,0,0.0,False,False,False,False,False,0,0,0.0,944.29,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,375,False,2,False,127.05,472.25,254384953993,0,0.0,False,False,False,False,False,0,0,0.0,472.25,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,327,False,2,True,127.09,944.25,254384954010,0,0.0,False,False,False,False,False,0,0,0.0,944.25,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,675,False,2,False,127.0,15.02,254384926712,3649,0.0,False,False,False,False,False,0,0,0.0,15.02,canceled,Limit,Alo
2025-12-01 12:00:00.360067551,384,False,2,True,127.07,5.89,254384898842,6440,0.0,False,False,False,False,False,0,0,0.0,5.89,canceled,Limit,Alo
2025-12-01 12:00:00.463534912,237,False,1,True,127.24,713.57,254384955667,0,0.0,False,False,False,False,False,0,0,0.0,713.57,open,Limit,Alo
2025-12-01 12:00:00.463534912,633,False,1,False,127.06,7.87,254384955976,0,0.0,False,False,False,False,False,0,0,0.0,7.87,open,Limit,Alo
2025-12-01 12:00:00.463534912,327,False,1,True,127.08,944.28,254384955977,0,0.0,False,False,False,False,False,0,0,0.0,944.28,open,Limit,Alo
2025-12-01 12:00:00.463534912,327,False,2,True,127.08,944.29,254384954098,103,0.0,False,False,False,False,False,0,0,0.0,944.29,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,1,True,127.09,944.26,254384956063,0,0.0,False,False,False,False,False,0,0,0.0,944.26,open,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,1,True,127.09,944.25,254384956171,0,0.0,False,False,False,False,False,0,0,0.0,944.25,open,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,1,False,127.04,472.29,254384956195,0,0.0,False,False,False,False,False,0,0,0.0,472.29,open,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,1,False,127.03,472.3,254384956277,0,0.0,False,False,False,False,False,0,0,0.0,472.3,open,Limit,Alo
2025-12-01 12:00:00.515472425,369,False,1,False,127.06,46.33,254384956281,0,0.0,False,False,False,False,False,0,0,0.0,46.33,open,Limit,Alo
2025-12-01 12:00:00.515472425,564,False,1,False,127.06,157.4,254384956370,0,0.0,False,False,False,False,False,0,0,0.0,157.4,open,Limit,Alo
2025-12-01 12:00:00.515472425,333,False,1,False,126.95,15.74,254384956373,0,0.0,False,False,False,False,False,0,0,0.0,15.74,open,Limit,Alo
2025-12-01 12:00:00.515472425,333,False,1,True,127.34,23.61,254384956374,0,0.0,False,False,False,False,False,0,0,0.0,23.61,open,Limit,Alo
2025-12-01 12:00:00.515472425,510,False,1,False,127.06,498.98,254384956376,0,0.0,False,False,False,False,False,0,0,0.0,498.98,open,Limit,Alo
2025-12-01 12:00:00.515472425,552,False,1,False,127.03,117.92,254384956378,0,0.0,False,False,False,False,False,0,0,0.0,117.92,open,Limit,Alo
2025-12-01 12:00:00.515472425,792,False,1,False,127.06,196.75,254384956379,0,0.0,False,False,False,False,False,0,0,0.0,196.75,open,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,1,True,127.12,944.02,254384956392,0,0.0,False,False,False,False,False,0,0,0.0,944.02,open,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,1,True,127.11,944.12,254384956430,0,0.0,False,False,False,False,False,0,0,0.0,944.12,open,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,1,False,127.03,944.63,254384956431,0,0.0,False,False,False,False,False,0,0,0.0,944.63,open,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,1,True,127.13,943.93,254384956432,0,0.0,False,False,False,False,False,0,0,0.0,943.93,open,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,1,True,127.12,472.02,254384956434,0,0.0,False,False,False,False,False,0,0,0.0,472.02,open,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,1,True,127.13,471.97,254384956435,0,0.0,False,False,False,False,False,0,0,0.0,471.97,open,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,1,True,127.14,471.93,254384956436,0,0.0,False,False,False,False,False,0,0,0.0,471.93,open,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,1,False,127.04,472.28,254384956437,0,0.0,False,False,False,False,False,0,0,0.0,472.28,open,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,1,False,127.06,472.18,254384956438,0,0.0,False,False,False,False,False,0,0,0.0,472.18,open,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,1,False,127.05,472.23,254384956439,0,0.0,False,False,False,False,False,0,0,0.0,472.23,open,Limit,Alo
2025-12-01 12:00:00.515472425,288,False,1,False,127.03,294.93,254384956448,0,0.0,False,False,False,False,False,0,0,0.0,294.93,open,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,1,True,127.15,943.83,254384956499,0,0.0,False,False,False,False,False,0,0,0.0,943.83,open,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,2,True,127.09,944.26,254384956063,0,0.0,False,False,False,False,False,0,0,0.0,944.26,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,327,False,2,True,127.08,944.28,254384955977,52,0.0,False,False,False,False,False,0,0,0.0,944.28,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,2,False,127.02,472.32,254384907621,5907,0.0,False,False,False,False,False,0,0,0.0,472.32,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,375,False,2,False,127.04,472.29,254384956195,0,0.0,False,False,False,False,False,0,0,0.0,472.29,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,447,False,2,True,127.07,20.15,254384916934,5036,0.0,False,False,False,False,False,0,0,0.0,20.15,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,333,False,2,False,126.93,15.74,254384840069,15608,0.0,False,False,False,False,False,0,0,0.0,15.74,canceled,Limit,Alo
2025-12-01 12:00:00.515472425,333,False,2,True,127.32,23.61,254384839868,15608,0.0,False,False,False,False,False,0,0,0.0,23.61,canceled,Limit,Alo
