ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 11:59:59.956788352,90,False,0,True,127.01,15.8,254384948483,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.02,15.8,254384948484,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.03,15.8,254384948485,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.04,15.8,254384948486,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.05,15.8,254384948487,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.06,15.8,254384948488,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.01,10.79,254384948609,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.02,10.79,254384948610,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.03,10.79,254384948611,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.04,10.79,254384948612,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.05,10.79,254384948613,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.06,10.79,254384948614,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,369,False,0,True,127.06,50.74,254384948616,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.01,15.8,254384948632,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.02,15.8,254384948633,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.03,15.8,254384948634,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.04,15.8,254384948635,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.05,15.8,254384948636,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,90,False,0,True,127.06,15.8,254384948637,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,336,False,0,True,127.04,33.71,254384948821,0,0.0,False,False,False,False,False,0,0,0.0,33.71,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,126.97,23.61,254384948927,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,126.98,23.61,254384948928,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,126.99,23.61,254384948929,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.0,23.61,254384948930,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.01,23.61,254384948931,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.02,23.61,254384948932,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.03,23.61,254384948933,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.04,23.61,254384948934,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.05,23.61,254384948935,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,222,False,0,True,127.06,23.61,254384948936,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.01,10.79,254384948982,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.02,10.79,254384948983,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.03,10.79,254384948984,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.04,10.79,254384948985,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.05,10.79,254384948986,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 11:59:59.956788352,114,False,0,True,127.06,10.79,254384948987,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.066868197,336,False,0,True,127.05,33.71,254384949059,0,0.0,False,False,False,False,False,0,0,0.0,33.71,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.066868197,369,False,0,True,127.05,50.74,254384949272,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.066868197,336,False,0,True,127.05,33.71,254384949273,0,0.0,False,False,False,False,False,0,0,0.0,33.71,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.066868197,336,False,0,True,127.06,33.71,254384949284,0,0.0,False,False,False,False,False,0,0,0.0,33.71,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.066868197,369,False,0,True,127.05,50.74,254384949304,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.066868197,336,False,0,True,127.06,33.71,254384949402,0,0.0,False,False,False,False,False,0,0,0.0,33.71,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.096700969,369,False,0,True,127.02,50.74,254384949534,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.096700969,369,False,0,True,127.03,50.74,254384949542,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.096700969,336,False,0,False,127.08,31.39,254384949558,0,0.0,False,False,False,False,False,0,0,0.0,31.39,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.096700969,369,False,0,True,127.03,50.74,254384949607,0,0.0,False,False,False,False,False,0,0,0.0,50.74,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.096700969,336,False,0,True,127.05,33.71,254384949614,0,0.0,False,False,False,False,False,0,0,0.0,33.71,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.01,12.36,254384949737,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.02,12.36,254384949738,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.03,12.36,254384949739,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.04,12.36,254384949740,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.05,12.36,254384949741,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,117,False,0,True,127.06,12.36,254384949742,0,0.0,False,False,False,False,False,0,0,0.0,12.36,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.01,15.8,254384949848,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.02,15.8,254384949849,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.03,15.8,254384949850,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.04,15.8,254384949851,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.05,15.8,254384949852,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.06,15.8,254384949853,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,114,False,0,True,127.01,10.79,254384949959,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,114,False,0,True,127.02,10.79,254384949960,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,114,False,0,True,127.03,10.79,254384949961,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,114,False,0,True,127.04,10.79,254384949962,0,0.0,False,False,False,False,False,0,0,0.0,10.79,badAloPxRejected,Limit,Alo
